,indices_1,indices_2,scores,path_indices_1,path_indices_2,label_indices_1,label_indices_2
85,47,99,0.15171611,../Dataset/Horw/Horw_2395.JPG,../Dataset/Rotkreuz/Rotkreuz_2454.JPG,Horw,Rotkreuz
86,175,176,0.15179628,../Dataset/Rotkreuz/Rotkreuz_2536.JPG,../Dataset/Rotkreuz/Rotkreuz_2537.JPG,Rotkreuz,Rotkreuz
87,117,158,0.15208179,../Dataset/Rotkreuz/Rotkreuz_2473.JPG,../Dataset/Rotkreuz/Rotkreuz_2518.JPG,Rotkreuz,Rotkreuz
88,134,158,0.15237391,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,../Dataset/Rotkreuz/Rotkreuz_2518.JPG,Rotkreuz,Rotkreuz
89,70,76,0.152385,../Dataset/Horw/Horw_2425.JPG,../Dataset/Horw/Horw_2432.JPG,Horw,Horw
90,40,121,0.15253747,../Dataset/Horw/Horw_2388.JPG,../Dataset/Rotkreuz/Rotkreuz_2477.JPG,Horw,Rotkreuz
91,107,134,0.15335768,../Dataset/Rotkreuz/Rotkreuz_2462.JPG,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,Rotkreuz,Rotkreuz
92,101,170,0.15373755,../Dataset/Rotkreuz/Rotkreuz_2456.JPG,../Dataset/Rotkreuz/Rotkreuz_2530.JPG,Rotkreuz,Rotkreuz
93,8,130,0.15400875,../Dataset/Horw/Horw_2356.JPG,../Dataset/Rotkreuz/Rotkreuz_2488.JPG,Horw,Rotkreuz
94,24,69,0.1546061,../Dataset/Horw/Horw_2372.JPG,../Dataset/Horw/Horw_2424.JPG,Horw,Horw
95,100,151,0.15468943,../Dataset/Rotkreuz/Rotkreuz_2455.JPG,../Dataset/Rotkreuz/Rotkreuz_2511.JPG,Rotkreuz,Rotkreuz
96,53,109,0.15482396,../Dataset/Horw/Horw_2402.JPG,../Dataset/Rotkreuz/Rotkreuz_2465.JPG,Horw,Rotkreuz
97,147,167,0.15514964,../Dataset/Rotkreuz/Rotkreuz_2507.JPG,../Dataset/Rotkreuz/Rotkreuz_2527.JPG,Rotkreuz,Rotkreuz
98,86,133,0.15527415,../Dataset/Horw/Horw_2442.JPG,../Dataset/Rotkreuz/Rotkreuz_2491.JPG,Horw,Rotkreuz
99,134,177,0.15612262,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz,Rotkreuz
100,1,15,0.15637422,../Dataset/Horw/Horw_2348.JPG,../Dataset/Horw/Horw_2363.JPG,Horw,Horw
101,103,108,0.15637863,../Dataset/Rotkreuz/Rotkreuz_2458.JPG,../Dataset/Rotkreuz/Rotkreuz_2464.JPG,Rotkreuz,Rotkreuz
102,74,93,0.15640408,../Dataset/Horw/Horw_2430.JPG,../Dataset/Horw/Horw_2449.JPG,Horw,Horw
103,15,161,0.15650523,../Dataset/Horw/Horw_2363.JPG,../Dataset/Rotkreuz/Rotkreuz_2521.JPG,Horw,Rotkreuz
104,36,138,0.15671355,../Dataset/Horw/Horw_2384.JPG,../Dataset/Rotkreuz/Rotkreuz_2498.JPG,Horw,Rotkreuz
105,106,140,0.15721619,../Dataset/Rotkreuz/Rotkreuz_2461.JPG,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Rotkreuz,Rotkreuz
106,32,47,0.15752679,../Dataset/Horw/Horw_2380.JPG,../Dataset/Horw/Horw_2395.JPG,Horw,Horw
107,66,183,0.15767896,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Horw,Rotkreuz
108,76,178,0.15789193,../Dataset/Horw/Horw_2432.JPG,../Dataset/Rotkreuz/Rotkreuz_2539.JPG,Horw,Rotkreuz
109,47,70,0.15797007,../Dataset/Horw/Horw_2395.JPG,../Dataset/Horw/Horw_2425.JPG,Horw,Horw
110,86,128,0.15797764,../Dataset/Horw/Horw_2442.JPG,../Dataset/Rotkreuz/Rotkreuz_2486.JPG,Horw,Rotkreuz
111,107,119,0.15822041,../Dataset/Rotkreuz/Rotkreuz_2462.JPG,../Dataset/Rotkreuz/Rotkreuz_2475.JPG,Rotkreuz,Rotkreuz
112,44,171,0.15823877,../Dataset/Horw/Horw_2392.JPG,../Dataset/Rotkreuz/Rotkreuz_2532.JPG,Horw,Rotkreuz
113,70,138,0.15867668,../Dataset/Horw/Horw_2425.JPG,../Dataset/Rotkreuz/Rotkreuz_2498.JPG,Horw,Rotkreuz
114,99,128,0.15878963,../Dataset/Rotkreuz/Rotkreuz_2454.JPG,../Dataset/Rotkreuz/Rotkreuz_2486.JPG,Rotkreuz,Rotkreuz
115,31,65,0.15884876,../Dataset/Horw/Horw_2379.JPG,../Dataset/Horw/Horw_2419.JPG,Horw,Horw
116,117,119,0.15920877,../Dataset/Rotkreuz/Rotkreuz_2473.JPG,../Dataset/Rotkreuz/Rotkreuz_2475.JPG,Rotkreuz,Rotkreuz
117,169,183,0.1592114,../Dataset/Rotkreuz/Rotkreuz_2529.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Rotkreuz,Rotkreuz
118,153,162,0.15980822,../Dataset/Rotkreuz/Rotkreuz_2513.JPG,../Dataset/Rotkreuz/Rotkreuz_2522.JPG,Rotkreuz,Rotkreuz
119,76,138,0.15986872,../Dataset/Horw/Horw_2432.JPG,../Dataset/Rotkreuz/Rotkreuz_2498.JPG,Horw,Rotkreuz
120,27,67,0.15988332,../Dataset/Horw/Horw_2375.JPG,../Dataset/Horw/Horw_2422.JPG,Horw,Horw
121,132,134,0.1599769,../Dataset/Rotkreuz/Rotkreuz_2490.JPG,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,Rotkreuz,Rotkreuz
122,135,177,0.16025782,../Dataset/Rotkreuz/Rotkreuz_2495.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz,Rotkreuz
123,58,160,0.16055548,../Dataset/Horw/Horw_2410.JPG,../Dataset/Rotkreuz/Rotkreuz_2520.JPG,Horw,Rotkreuz
124,32,172,0.16056329,../Dataset/Horw/Horw_2380.JPG,../Dataset/Rotkreuz/Rotkreuz_2533.JPG,Horw,Rotkreuz
125,14,92,0.16056925,../Dataset/Horw/Horw_2362.JPG,../Dataset/Horw/Horw_2448.JPG,Horw,Horw
126,12,82,0.1607933,../Dataset/Horw/Horw_2360.JPG,../Dataset/Horw/Horw_2438.JPG,Horw,Horw
127,146,162,0.1608231,../Dataset/Rotkreuz/Rotkreuz_2506.JPG,../Dataset/Rotkreuz/Rotkreuz_2522.JPG,Rotkreuz,Rotkreuz
128,121,124,0.16089082,../Dataset/Rotkreuz/Rotkreuz_2477.JPG,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Rotkreuz,Rotkreuz
129,20,36,0.16096795,../Dataset/Horw/Horw_2368.JPG,../Dataset/Horw/Horw_2384.JPG,Horw,Horw
130,130,177,0.1609847,../Dataset/Rotkreuz/Rotkreuz_2488.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz,Rotkreuz
131,66,131,0.16101146,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,Horw,Rotkreuz
132,113,162,0.16107702,../Dataset/Rotkreuz/Rotkreuz_2469.JPG,../Dataset/Rotkreuz/Rotkreuz_2522.JPG,Rotkreuz,Rotkreuz
133,104,153,0.16109192,../Dataset/Rotkreuz/Rotkreuz_2459.JPG,../Dataset/Rotkreuz/Rotkreuz_2513.JPG,Rotkreuz,Rotkreuz
134,40,124,0.16121781,../Dataset/Horw/Horw_2388.JPG,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Horw,Rotkreuz
135,168,171,0.16167402,../Dataset/Rotkreuz/Rotkreuz_2528.JPG,../Dataset/Rotkreuz/Rotkreuz_2532.JPG,Rotkreuz,Rotkreuz
136,57,70,0.16178262,../Dataset/Horw/Horw_2409.JPG,../Dataset/Horw/Horw_2425.JPG,Horw,Horw
137,70,140,0.1617943,../Dataset/Horw/Horw_2425.JPG,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Horw,Rotkreuz
138,1,92,0.16206288,../Dataset/Horw/Horw_2348.JPG,../Dataset/Horw/Horw_2448.JPG,Horw,Horw
139,112,119,0.16220772,../Dataset/Rotkreuz/Rotkreuz_2468.JPG,../Dataset/Rotkreuz/Rotkreuz_2475.JPG,Rotkreuz,Rotkreuz
140,130,133,0.1624062,../Dataset/Rotkreuz/Rotkreuz_2488.JPG,../Dataset/Rotkreuz/Rotkreuz_2491.JPG,Rotkreuz,Rotkreuz
141,32,76,0.16251433,../Dataset/Horw/Horw_2380.JPG,../Dataset/Horw/Horw_2432.JPG,Horw,Horw
142,20,76,0.16315144,../Dataset/Horw/Horw_2368.JPG,../Dataset/Horw/Horw_2432.JPG,Horw,Horw
143,26,184,0.16329241,../Dataset/Horw/Horw_2374.JPG,../Dataset/Rotkreuz/Rotkreuz_2546.JPG,Horw,Rotkreuz
144,125,128,0.16338289,../Dataset/Rotkreuz/Rotkreuz_2481.JPG,../Dataset/Rotkreuz/Rotkreuz_2486.JPG,Rotkreuz,Rotkreuz
145,86,154,0.1634044,../Dataset/Horw/Horw_2442.JPG,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Horw,Rotkreuz
146,74,139,0.16343933,../Dataset/Horw/Horw_2430.JPG,../Dataset/Rotkreuz/Rotkreuz_2499.JPG,Horw,Rotkreuz
147,46,60,0.16355151,../Dataset/Horw/Horw_2394.JPG,../Dataset/Horw/Horw_2413.JPG,Horw,Horw
148,98,108,0.16356087,../Dataset/Rotkreuz/Rotkreuz_2452.JPG,../Dataset/Rotkreuz/Rotkreuz_2464.JPG,Rotkreuz,Rotkreuz
149,20,86,0.16360343,../Dataset/Horw/Horw_2368.JPG,../Dataset/Horw/Horw_2442.JPG,Horw,Horw
150,41,97,0.16381466,../Dataset/Horw/Horw_2389.JPG,../Dataset/Rotkreuz/Horw_2427.JPG,Horw,Rotkreuz
151,25,178,0.16383272,../Dataset/Horw/Horw_2373.JPG,../Dataset/Rotkreuz/Rotkreuz_2539.JPG,Horw,Rotkreuz
152,128,154,0.16389322,../Dataset/Rotkreuz/Rotkreuz_2486.JPG,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Rotkreuz,Rotkreuz
153,32,171,0.16398734,../Dataset/Horw/Horw_2380.JPG,../Dataset/Rotkreuz/Rotkreuz_2532.JPG,Horw,Rotkreuz
154,8,181,0.16442037,../Dataset/Horw/Horw_2356.JPG,../Dataset/Rotkreuz/Rotkreuz_2543.JPG,Horw,Rotkreuz
155,130,135,0.16442335,../Dataset/Rotkreuz/Rotkreuz_2488.JPG,../Dataset/Rotkreuz/Rotkreuz_2495.JPG,Rotkreuz,Rotkreuz
156,7,139,0.16459024,../Dataset/Horw/Horw_2355.JPG,../Dataset/Rotkreuz/Rotkreuz_2499.JPG,Horw,Rotkreuz
157,47,76,0.1648224,../Dataset/Horw/Horw_2395.JPG,../Dataset/Horw/Horw_2432.JPG,Horw,Horw
158,104,130,0.16484237,../Dataset/Rotkreuz/Rotkreuz_2459.JPG,../Dataset/Rotkreuz/Rotkreuz_2488.JPG,Rotkreuz,Rotkreuz
159,8,98,0.16493523,../Dataset/Horw/Horw_2356.JPG,../Dataset/Rotkreuz/Rotkreuz_2452.JPG,Horw,Rotkreuz
160,134,162,0.16497266,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,../Dataset/Rotkreuz/Rotkreuz_2522.JPG,Rotkreuz,Rotkreuz
161,43,154,0.16502643,../Dataset/Horw/Horw_2391.JPG,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Horw,Rotkreuz
162,66,107,0.16511023,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2462.JPG,Horw,Rotkreuz
163,124,163,0.1653943,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,../Dataset/Rotkreuz/Rotkreuz_2523.JPG,Rotkreuz,Rotkreuz
164,112,134,0.16547203,../Dataset/Rotkreuz/Rotkreuz_2468.JPG,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,Rotkreuz,Rotkreuz
165,132,135,0.16566688,../Dataset/Rotkreuz/Rotkreuz_2490.JPG,../Dataset/Rotkreuz/Rotkreuz_2495.JPG,Rotkreuz,Rotkreuz
166,145,154,0.16567117,../Dataset/Rotkreuz/Rotkreuz_2505.JPG,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Rotkreuz,Rotkreuz
167,163,183,0.16653895,../Dataset/Rotkreuz/Rotkreuz_2523.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Rotkreuz,Rotkreuz
168,8,118,0.16654456,../Dataset/Horw/Horw_2356.JPG,../Dataset/Rotkreuz/Rotkreuz_2474.JPG,Horw,Rotkreuz
169,134,140,0.1665796,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Rotkreuz,Rotkreuz
170,25,79,0.1666866,../Dataset/Horw/Horw_2373.JPG,../Dataset/Horw/Horw_2435.JPG,Horw,Horw
171,12,81,0.16681218,../Dataset/Horw/Horw_2360.JPG,../Dataset/Horw/Horw_2437.JPG,Horw,Horw
172,86,103,0.16716433,../Dataset/Horw/Horw_2442.JPG,../Dataset/Rotkreuz/Rotkreuz_2458.JPG,Horw,Rotkreuz
173,129,131,0.16720194,../Dataset/Rotkreuz/Rotkreuz_2487.JPG,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,Rotkreuz,Rotkreuz
174,80,92,0.16730088,../Dataset/Horw/Horw_2436.JPG,../Dataset/Horw/Horw_2448.JPG,Horw,Horw
175,130,183,0.16732585,../Dataset/Rotkreuz/Rotkreuz_2488.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Rotkreuz,Rotkreuz
176,111,113,0.16742456,../Dataset/Rotkreuz/Rotkreuz_2467.JPG,../Dataset/Rotkreuz/Rotkreuz_2469.JPG,Rotkreuz,Rotkreuz
177,108,114,0.16742665,../Dataset/Rotkreuz/Rotkreuz_2464.JPG,../Dataset/Rotkreuz/Rotkreuz_2470.JPG,Rotkreuz,Rotkreuz
178,46,65,0.16762632,../Dataset/Horw/Horw_2394.JPG,../Dataset/Horw/Horw_2419.JPG,Horw,Horw
179,117,120,0.16788572,../Dataset/Rotkreuz/Rotkreuz_2473.JPG,../Dataset/Rotkreuz/Rotkreuz_2476.JPG,Rotkreuz,Rotkreuz
180,69,108,0.16797781,../Dataset/Horw/Horw_2424.JPG,../Dataset/Rotkreuz/Rotkreuz_2464.JPG,Horw,Rotkreuz
181,66,104,0.16799808,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2459.JPG,Horw,Rotkreuz
