,indices_1,indices_2,scores,path_indices_1,path_indices_2,label_indices_1,label_indices_2
15,94,95,0.098011255,../Dataset/Horw/Horw_2450.JPG,../Dataset/Horw/Horw_2451.JPG,Horw,Horw
16,4,67,0.09836078,../Dataset/Horw/Horw_2352.JPG,../Dataset/Horw/Horw_2422.JPG,Horw,Horw
17,105,106,0.098707974,../Dataset/Rotkreuz/Rotkreuz_2459.JPG,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,Rotkreuz,Rotkreuz
18,3,81,0.098796844,../Dataset/Horw/Horw_2351.JPG,../Dataset/Horw/Horw_2437.JPG,Horw,Horw
19,107,135,0.09899151,../Dataset/Rotkreuz/Rotkreuz_2461.JPG,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,Rotkreuz,Rotkreuz
20,172,173,0.10004294,../Dataset/Rotkreuz/Rotkreuz_2532.JPG,../Dataset/Rotkreuz/Rotkreuz_2533.JPG,Rotkreuz,Rotkreuz
21,83,140,0.10046464,../Dataset/Horw/Horw_2439.JPG,../Dataset/Rotkreuz/Rotkreuz_2499.JPG,Horw,Rotkreuz
22,113,118,0.10116798,../Dataset/Rotkreuz/Rotkreuz_2468.JPG,../Dataset/Rotkreuz/Rotkreuz_2473.JPG,Rotkreuz,Rotkreuz
23,137,187,0.10177052,../Dataset/Rotkreuz/Rotkreuz_2496.JPG,../Dataset/Rotkreuz/Rotkreuz_2548.JPG,Rotkreuz,Rotkreuz
24,7,178,0.10192996,../Dataset/Horw/Horw_2355.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Horw,Rotkreuz
25,115,178,0.10299003,../Dataset/Rotkreuz/Rotkreuz_2470.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz,Rotkreuz
26,66,184,0.10316026,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Horw,Rotkreuz
27,109,178,0.1033715,../Dataset/Rotkreuz/Rotkreuz_2464.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz,Rotkreuz
28,91,150,0.10372555,../Dataset/Horw/Horw_2447.JPG,../Dataset/Rotkreuz/Rotkreuz_2509.JPG,Horw,Rotkreuz
29,164,178,0.10379058,../Dataset/Rotkreuz/Rotkreuz_2523.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz,Rotkreuz
30,91,92,0.104006946,../Dataset/Horw/Horw_2447.JPG,../Dataset/Horw/Horw_2448.JPG,Horw,Horw
31,100,126,0.10446149,../Dataset/Rotkreuz/Rotkreuz_2454.JPG,../Dataset/Rotkreuz/Rotkreuz_2481.JPG,Rotkreuz,Rotkreuz
32,12,77,0.10475433,../Dataset/Horw/Horw_2360.JPG,../Dataset/Horw/Horw_2433.JPG,Horw,Horw
33,28,54,0.10487008,../Dataset/Horw/Horw_2376.JPG,../Dataset/Horw/Horw_2403.JPG,Horw,Horw
34,36,129,0.10500431,../Dataset/Horw/Horw_2384.JPG,../Dataset/Rotkreuz/Rotkreuz_2486.JPG,Horw,Rotkreuz
35,60,125,0.10503018,../Dataset/Horw/Horw_2413.JPG,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Horw,Rotkreuz
36,21,150,0.10520285,../Dataset/Horw/Horw_2369.JPG,../Dataset/Rotkreuz/Rotkreuz_2509.JPG,Horw,Rotkreuz
37,14,80,0.10529441,../Dataset/Horw/Horw_2362.JPG,../Dataset/Horw/Horw_2436.JPG,Horw,Horw
38,102,137,0.1053735,../Dataset/Rotkreuz/Rotkreuz_2456.JPG,../Dataset/Rotkreuz/Rotkreuz_2496.JPG,Rotkreuz,Rotkreuz
39,12,76,0.10545558,../Dataset/Horw/Horw_2360.JPG,../Dataset/Horw/Horw_2432.JPG,Horw,Horw
40,66,132,0.1055212,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,Horw,Rotkreuz
41,83,142,0.10561705,../Dataset/Horw/Horw_2439.JPG,../Dataset/Rotkreuz/Rotkreuz_2501.JPG,Horw,Rotkreuz
42,125,137,0.1061182,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,../Dataset/Rotkreuz/Rotkreuz_2496.JPG,Rotkreuz,Rotkreuz
43,44,130,0.106327355,../Dataset/Horw/Horw_2392.JPG,../Dataset/Rotkreuz/Rotkreuz_2487.JPG,Horw,Rotkreuz
44,102,122,0.10663068,../Dataset/Rotkreuz/Rotkreuz_2456.JPG,../Dataset/Rotkreuz/Rotkreuz_2477.JPG,Rotkreuz,Rotkreuz
45,78,150,0.1067307,../Dataset/Horw/Horw_2434.JPG,../Dataset/Rotkreuz/Rotkreuz_2509.JPG,Horw,Rotkreuz
46,121,125,0.10722619,../Dataset/Rotkreuz/Rotkreuz_2476.JPG,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Rotkreuz,Rotkreuz
47,12,179,0.107378125,../Dataset/Horw/Horw_2360.JPG,../Dataset/Rotkreuz/Rotkreuz_2539.JPG,Horw,Rotkreuz
48,78,83,0.10771096,../Dataset/Horw/Horw_2434.JPG,../Dataset/Horw/Horw_2439.JPG,Horw,Horw
49,12,81,0.10810161,../Dataset/Horw/Horw_2360.JPG,../Dataset/Horw/Horw_2437.JPG,Horw,Horw
50,54,78,0.108118296,../Dataset/Horw/Horw_2403.JPG,../Dataset/Horw/Horw_2434.JPG,Horw,Horw
51,88,128,0.1081295,../Dataset/Horw/Horw_2444.JPG,../Dataset/Rotkreuz/Rotkreuz_2485.JPG,Horw,Rotkreuz
52,1,162,0.10819352,../Dataset/Horw/Horw_2348.JPG,../Dataset/Rotkreuz/Rotkreuz_2521.JPG,Horw,Rotkreuz
53,93,140,0.108290195,../Dataset/Horw/Horw_2449.JPG,../Dataset/Rotkreuz/Rotkreuz_2499.JPG,Horw,Rotkreuz
54,114,130,0.10829103,../Dataset/Rotkreuz/Rotkreuz_2469.JPG,../Dataset/Rotkreuz/Rotkreuz_2487.JPG,Rotkreuz,Rotkreuz
55,57,106,0.10835296,../Dataset/Horw/Horw_2409.JPG,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,Horw,Rotkreuz
56,88,186,0.1084677,../Dataset/Horw/Horw_2444.JPG,../Dataset/Rotkreuz/Rotkreuz_2547.JPG,Horw,Rotkreuz
57,41,125,0.10848957,../Dataset/Horw/Horw_2389.JPG,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Horw,Rotkreuz
58,130,154,0.108493865,../Dataset/Rotkreuz/Rotkreuz_2487.JPG,../Dataset/Rotkreuz/Rotkreuz_2513.JPG,Rotkreuz,Rotkreuz
59,12,137,0.10853928,../Dataset/Horw/Horw_2360.JPG,../Dataset/Rotkreuz/Rotkreuz_2496.JPG,Horw,Rotkreuz
60,111,178,0.10870975,../Dataset/Rotkreuz/Rotkreuz_2466.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz,Rotkreuz
61,3,78,0.10890746,../Dataset/Horw/Horw_2351.JPG,../Dataset/Horw/Horw_2434.JPG,Horw,Horw
62,15,184,0.10892457,../Dataset/Horw/Horw_2363.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Horw,Rotkreuz
63,94,149,0.109065056,../Dataset/Horw/Horw_2450.JPG,../Dataset/Rotkreuz/Rotkreuz_2508.JPG,Horw,Rotkreuz
64,106,141,0.109205246,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Rotkreuz,Rotkreuz
65,99,132,0.10924423,../Dataset/Rotkreuz/Rotkreuz_2452.JPG,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,Rotkreuz,Rotkreuz
66,106,126,0.10928404,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,../Dataset/Rotkreuz/Rotkreuz_2481.JPG,Rotkreuz,Rotkreuz
67,116,141,0.10953736,../Dataset/Rotkreuz/Rotkreuz_2471.JPG,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Rotkreuz,Rotkreuz
68,180,181,0.1095525,../Dataset/Rotkreuz/Rotkreuz_2541.JPG,../Dataset/Rotkreuz/Rotkreuz_2542.JPG,Rotkreuz,Rotkreuz
69,21,143,0.10956931,../Dataset/Horw/Horw_2369.JPG,../Dataset/Rotkreuz/Rotkreuz_2502.JPG,Horw,Rotkreuz
70,40,106,0.109582126,../Dataset/Horw/Horw_2388.JPG,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,Horw,Rotkreuz
71,66,154,0.109582424,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2513.JPG,Horw,Rotkreuz
72,14,178,0.10959172,../Dataset/Horw/Horw_2362.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Horw,Rotkreuz
73,12,123,0.1096037,../Dataset/Horw/Horw_2360.JPG,../Dataset/Rotkreuz/Rotkreuz_2478.JPG,Horw,Rotkreuz
74,140,143,0.109755814,../Dataset/Rotkreuz/Rotkreuz_2499.JPG,../Dataset/Rotkreuz/Rotkreuz_2502.JPG,Rotkreuz,Rotkreuz
75,125,139,0.10991609,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,../Dataset/Rotkreuz/Rotkreuz_2498.JPG,Rotkreuz,Rotkreuz
76,17,42,0.10991949,../Dataset/Horw/Horw_2365.JPG,../Dataset/Horw/Horw_2390.JPG,Horw,Horw
77,40,44,0.10999727,../Dataset/Horw/Horw_2388.JPG,../Dataset/Horw/Horw_2392.JPG,Horw,Horw
78,76,77,0.11003804,../Dataset/Horw/Horw_2432.JPG,../Dataset/Horw/Horw_2433.JPG,Horw,Horw
79,143,150,0.11005217,../Dataset/Rotkreuz/Rotkreuz_2502.JPG,../Dataset/Rotkreuz/Rotkreuz_2509.JPG,Rotkreuz,Rotkreuz
80,28,77,0.11023593,../Dataset/Horw/Horw_2376.JPG,../Dataset/Horw/Horw_2433.JPG,Horw,Horw
81,83,150,0.11031842,../Dataset/Horw/Horw_2439.JPG,../Dataset/Rotkreuz/Rotkreuz_2509.JPG,Horw,Rotkreuz
82,80,143,0.11043322,../Dataset/Horw/Horw_2436.JPG,../Dataset/Rotkreuz/Rotkreuz_2502.JPG,Horw,Rotkreuz
83,106,131,0.11052382,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,../Dataset/Rotkreuz/Rotkreuz_2488.JPG,Rotkreuz,Rotkreuz
84,107,184,0.11055076,../Dataset/Rotkreuz/Rotkreuz_2461.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Rotkreuz,Rotkreuz
85,66,130,0.11063707,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2487.JPG,Horw,Rotkreuz
86,140,156,0.1107502,../Dataset/Rotkreuz/Rotkreuz_2499.JPG,../Dataset/Rotkreuz/Rotkreuz_2515.JPG,Rotkreuz,Rotkreuz
87,12,55,0.11075604,../Dataset/Horw/Horw_2360.JPG,../Dataset/Horw/Horw_2406.JPG,Horw,Horw
88,66,145,0.110795915,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2504.JPG,Horw,Rotkreuz
89,99,106,0.11085057,../Dataset/Rotkreuz/Rotkreuz_2452.JPG,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,Rotkreuz,Rotkreuz
90,57,186,0.11085427,../Dataset/Horw/Horw_2409.JPG,../Dataset/Rotkreuz/Rotkreuz_2547.JPG,Horw,Rotkreuz
91,126,186,0.11090332,../Dataset/Rotkreuz/Rotkreuz_2481.JPG,../Dataset/Rotkreuz/Rotkreuz_2547.JPG,Rotkreuz,Rotkreuz
92,44,88,0.1109606,../Dataset/Horw/Horw_2392.JPG,../Dataset/Horw/Horw_2444.JPG,Horw,Horw
93,54,185,0.1111778,../Dataset/Horw/Horw_2403.JPG,../Dataset/Rotkreuz/Rotkreuz_2546.JPG,Horw,Rotkreuz
94,130,145,0.11118251,../Dataset/Rotkreuz/Rotkreuz_2487.JPG,../Dataset/Rotkreuz/Rotkreuz_2504.JPG,Rotkreuz,Rotkreuz
95,3,12,0.1111846,../Dataset/Horw/Horw_2351.JPG,../Dataset/Horw/Horw_2360.JPG,Horw,Horw
96,50,181,0.11120838,../Dataset/Horw/Horw_2399.JPG,../Dataset/Rotkreuz/Rotkreuz_2542.JPG,Horw,Rotkreuz
97,120,178,0.11131948,../Dataset/Rotkreuz/Rotkreuz_2475.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz,Rotkreuz
98,15,162,0.1113314,../Dataset/Horw/Horw_2363.JPG,../Dataset/Rotkreuz/Rotkreuz_2521.JPG,Horw,Rotkreuz
99,25,141,0.11135173,../Dataset/Horw/Horw_2373.JPG,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Horw,Rotkreuz
100,41,155,0.11142683,../Dataset/Horw/Horw_2389.JPG,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Horw,Rotkreuz
101,44,125,0.11143267,../Dataset/Horw/Horw_2392.JPG,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Horw,Rotkreuz
102,3,137,0.1115576,../Dataset/Horw/Horw_2351.JPG,../Dataset/Rotkreuz/Rotkreuz_2496.JPG,Horw,Rotkreuz
103,125,179,0.111620545,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,../Dataset/Rotkreuz/Rotkreuz_2539.JPG,Rotkreuz,Rotkreuz
104,26,151,0.11183286,../Dataset/Horw/Horw_2374.JPG,../Dataset/Rotkreuz/Rotkreuz_2510.JPG,Horw,Rotkreuz
105,50,174,0.11197269,../Dataset/Horw/Horw_2399.JPG,../Dataset/Rotkreuz/Rotkreuz_2534.JPG,Horw,Rotkreuz
106,175,184,0.1120795,../Dataset/Rotkreuz/Rotkreuz_2535.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Rotkreuz,Rotkreuz
107,9,88,0.11214602,../Dataset/Horw/Horw_2357.JPG,../Dataset/Horw/Horw_2444.JPG,Horw,Horw
108,95,186,0.11215109,../Dataset/Horw/Horw_2451.JPG,../Dataset/Rotkreuz/Rotkreuz_2547.JPG,Horw,Rotkreuz
109,122,137,0.11222458,../Dataset/Rotkreuz/Rotkreuz_2477.JPG,../Dataset/Rotkreuz/Rotkreuz_2496.JPG,Rotkreuz,Rotkreuz
110,49,175,0.11229932,../Dataset/Horw/Horw_2398.JPG,../Dataset/Rotkreuz/Rotkreuz_2535.JPG,Horw,Rotkreuz
111,106,129,0.112363994,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,../Dataset/Rotkreuz/Rotkreuz_2486.JPG,Rotkreuz,Rotkreuz
112,57,119,0.11241162,../Dataset/Horw/Horw_2409.JPG,../Dataset/Rotkreuz/Rotkreuz_2474.JPG,Horw,Rotkreuz
113,81,168,0.112455666,../Dataset/Horw/Horw_2437.JPG,../Dataset/Rotkreuz/Rotkreuz_2527.JPG,Horw,Rotkreuz
114,26,185,0.11247349,../Dataset/Horw/Horw_2374.JPG,../Dataset/Rotkreuz/Rotkreuz_2546.JPG,Horw,Rotkreuz
115,7,167,0.112520695,../Dataset/Horw/Horw_2355.JPG,../Dataset/Rotkreuz/Rotkreuz_2526.JPG,Horw,Rotkreuz
116,126,132,0.112606406,../Dataset/Rotkreuz/Rotkreuz_2481.JPG,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,Rotkreuz,Rotkreuz
117,92,150,0.11262727,../Dataset/Horw/Horw_2448.JPG,../Dataset/Rotkreuz/Rotkreuz_2509.JPG,Horw,Rotkreuz
118,17,30,0.11266637,../Dataset/Horw/Horw_2365.JPG,../Dataset/Horw/Horw_2378.JPG,Horw,Horw
119,42,124,0.11271304,../Dataset/Horw/Horw_2390.JPG,../Dataset/Rotkreuz/Rotkreuz_2479.JPG,Horw,Rotkreuz
120,3,75,0.11280763,../Dataset/Horw/Horw_2351.JPG,../Dataset/Horw/Horw_2431.JPG,Horw,Horw
121,108,118,0.11281204,../Dataset/Rotkreuz/Rotkreuz_2462.JPG,../Dataset/Rotkreuz/Rotkreuz_2473.JPG,Rotkreuz,Rotkreuz
122,92,162,0.11283761,../Dataset/Horw/Horw_2448.JPG,../Dataset/Rotkreuz/Rotkreuz_2521.JPG,Horw,Rotkreuz
123,171,174,0.11289644,../Dataset/Rotkreuz/Rotkreuz_2530.JPG,../Dataset/Rotkreuz/Rotkreuz_2534.JPG,Rotkreuz,Rotkreuz
124,115,127,0.11289704,../Dataset/Rotkreuz/Rotkreuz_2470.JPG,../Dataset/Rotkreuz/Rotkreuz_2484.JPG,Rotkreuz,Rotkreuz
125,30,185,0.11294407,../Dataset/Horw/Horw_2378.JPG,../Dataset/Rotkreuz/Rotkreuz_2546.JPG,Horw,Rotkreuz
126,4,65,0.11298227,../Dataset/Horw/Horw_2352.JPG,../Dataset/Horw/Horw_2419.JPG,Horw,Horw
127,106,111,0.112994075,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,../Dataset/Rotkreuz/Rotkreuz_2466.JPG,Rotkreuz,Rotkreuz
128,132,184,0.11305863,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Rotkreuz,Rotkreuz
129,42,141,0.113075554,../Dataset/Horw/Horw_2390.JPG,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Horw,Rotkreuz
130,106,164,0.11311597,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,../Dataset/Rotkreuz/Rotkreuz_2523.JPG,Rotkreuz,Rotkreuz
131,81,124,0.11317736,../Dataset/Horw/Horw_2437.JPG,../Dataset/Rotkreuz/Rotkreuz_2479.JPG,Horw,Rotkreuz
132,85,143,0.113185525,../Dataset/Horw/Horw_2441.JPG,../Dataset/Rotkreuz/Rotkreuz_2502.JPG,Horw,Rotkreuz
133,113,116,0.1131894,../Dataset/Rotkreuz/Rotkreuz_2468.JPG,../Dataset/Rotkreuz/Rotkreuz_2471.JPG,Rotkreuz,Rotkreuz
134,109,123,0.11320335,../Dataset/Rotkreuz/Rotkreuz_2464.JPG,../Dataset/Rotkreuz/Rotkreuz_2478.JPG,Rotkreuz,Rotkreuz
135,32,124,0.11320448,../Dataset/Horw/Horw_2380.JPG,../Dataset/Rotkreuz/Rotkreuz_2479.JPG,Horw,Rotkreuz
136,111,184,0.11328763,../Dataset/Rotkreuz/Rotkreuz_2466.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Rotkreuz,Rotkreuz
137,32,155,0.11332774,../Dataset/Horw/Horw_2380.JPG,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Horw,Rotkreuz
138,117,155,0.11343312,../Dataset/Rotkreuz/Rotkreuz_2472.JPG,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Rotkreuz,Rotkreuz
139,128,184,0.11354315,../Dataset/Rotkreuz/Rotkreuz_2485.JPG,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Rotkreuz,Rotkreuz
140,134,163,0.11362332,../Dataset/Rotkreuz/Rotkreuz_2491.JPG,../Dataset/Rotkreuz/Rotkreuz_2522.JPG,Rotkreuz,Rotkreuz
141,135,164,0.11365569,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,../Dataset/Rotkreuz/Rotkreuz_2523.JPG,Rotkreuz,Rotkreuz
142,52,132,0.11376381,../Dataset/Horw/Horw_2401.JPG,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,Horw,Rotkreuz
143,52,163,0.113862395,../Dataset/Horw/Horw_2401.JPG,../Dataset/Rotkreuz/Rotkreuz_2522.JPG,Horw,Rotkreuz
144,52,106,0.11388719,../Dataset/Horw/Horw_2401.JPG,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,Horw,Rotkreuz
145,25,42,0.11389589,../Dataset/Horw/Horw_2373.JPG,../Dataset/Horw/Horw_2390.JPG,Horw,Horw
146,16,140,0.11393088,../Dataset/Horw/Horw_2364.JPG,../Dataset/Rotkreuz/Rotkreuz_2499.JPG,Horw,Rotkreuz
147,44,178,0.11400807,../Dataset/Horw/Horw_2392.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Horw,Rotkreuz
148,151,185,0.11401451,../Dataset/Rotkreuz/Rotkreuz_2510.JPG,../Dataset/Rotkreuz/Rotkreuz_2546.JPG,Rotkreuz,Rotkreuz
149,43,116,0.11403763,../Dataset/Horw/Horw_2391.JPG,../Dataset/Rotkreuz/Rotkreuz_2471.JPG,Horw,Rotkreuz
150,3,168,0.11406124,../Dataset/Horw/Horw_2351.JPG,../Dataset/Rotkreuz/Rotkreuz_2527.JPG,Horw,Rotkreuz
151,43,86,0.1141516,../Dataset/Horw/Horw_2391.JPG,../Dataset/Horw/Horw_2442.JPG,Horw,Horw
152,105,147,0.11419511,../Dataset/Rotkreuz/Rotkreuz_2459.JPG,../Dataset/Rotkreuz/Rotkreuz_2506.JPG,Rotkreuz,Rotkreuz
153,55,90,0.11420828,../Dataset/Horw/Horw_2406.JPG,../Dataset/Horw/Horw_2446.JPG,Horw,Horw
154,25,115,0.114263594,../Dataset/Horw/Horw_2373.JPG,../Dataset/Rotkreuz/Rotkreuz_2470.JPG,Horw,Rotkreuz
155,29,173,0.114316404,../Dataset/Horw/Horw_2377.JPG,../Dataset/Rotkreuz/Rotkreuz_2533.JPG,Horw,Rotkreuz
156,42,185,0.1143682,../Dataset/Horw/Horw_2390.JPG,../Dataset/Rotkreuz/Rotkreuz_2546.JPG,Horw,Rotkreuz
157,43,125,0.11447239,../Dataset/Horw/Horw_2391.JPG,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Horw,Rotkreuz
158,133,163,0.11449498,../Dataset/Rotkreuz/Rotkreuz_2490.JPG,../Dataset/Rotkreuz/Rotkreuz_2522.JPG,Rotkreuz,Rotkreuz
159,78,186,0.1145286,../Dataset/Horw/Horw_2434.JPG,../Dataset/Rotkreuz/Rotkreuz_2547.JPG,Horw,Rotkreuz
160,25,104,0.11460805,../Dataset/Horw/Horw_2373.JPG,../Dataset/Rotkreuz/Rotkreuz_2458.JPG,Horw,Rotkreuz
161,12,167,0.11465758,../Dataset/Horw/Horw_2360.JPG,../Dataset/Rotkreuz/Rotkreuz_2526.JPG,Horw,Rotkreuz
162,88,111,0.11466712,../Dataset/Horw/Horw_2444.JPG,../Dataset/Rotkreuz/Rotkreuz_2466.JPG,Horw,Rotkreuz
163,66,182,0.11467302,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2543.JPG,Horw,Rotkreuz
164,164,183,0.11472261,../Dataset/Rotkreuz/Rotkreuz_2523.JPG,../Dataset/Rotkreuz/Rotkreuz_2544.JPG,Rotkreuz,Rotkreuz
165,76,168,0.1147238,../Dataset/Horw/Horw_2432.JPG,../Dataset/Rotkreuz/Rotkreuz_2527.JPG,Horw,Rotkreuz
166,23,76,0.11473107,../Dataset/Horw/Horw_2371.JPG,../Dataset/Horw/Horw_2432.JPG,Horw,Horw
167,123,162,0.1147902,../Dataset/Rotkreuz/Rotkreuz_2478.JPG,../Dataset/Rotkreuz/Rotkreuz_2521.JPG,Rotkreuz,Rotkreuz
168,66,135,0.114794135,../Dataset/Horw/Horw_2421.JPG,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,Horw,Rotkreuz
169,106,116,0.11491406,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,../Dataset/Rotkreuz/Rotkreuz_2471.JPG,Rotkreuz,Rotkreuz
170,128,186,0.11492252,../Dataset/Rotkreuz/Rotkreuz_2485.JPG,../Dataset/Rotkreuz/Rotkreuz_2547.JPG,Rotkreuz,Rotkreuz
171,90,162,0.11532462,../Dataset/Horw/Horw_2446.JPG,../Dataset/Rotkreuz/Rotkreuz_2521.JPG,Horw,Rotkreuz
172,52,111,0.11532712,../Dataset/Horw/Horw_2401.JPG,../Dataset/Rotkreuz/Rotkreuz_2466.JPG,Horw,Rotkreuz
173,32,104,0.115327954,../Dataset/Horw/Horw_2380.JPG,../Dataset/Rotkreuz/Rotkreuz_2458.JPG,Horw,Rotkreuz
174,90,123,0.115386724,../Dataset/Horw/Horw_2446.JPG,../Dataset/Rotkreuz/Rotkreuz_2478.JPG,Horw,Rotkreuz
175,42,115,0.115426004,../Dataset/Horw/Horw_2390.JPG,../Dataset/Rotkreuz/Rotkreuz_2470.JPG,Horw,Rotkreuz
176,79,125,0.11547756,../Dataset/Horw/Horw_2435.JPG,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Horw,Rotkreuz
177,106,178,0.11549032,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz,Rotkreuz
178,126,155,0.115495384,../Dataset/Rotkreuz/Rotkreuz_2481.JPG,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Rotkreuz,Rotkreuz
179,56,94,0.1155045,../Dataset/Horw/Horw_2407.JPG,../Dataset/Horw/Horw_2450.JPG,Horw,Horw
180,44,115,0.11550605,../Dataset/Horw/Horw_2392.JPG,../Dataset/Rotkreuz/Rotkreuz_2470.JPG,Horw,Rotkreuz
181,116,117,0.115522444,../Dataset/Rotkreuz/Rotkreuz_2471.JPG,../Dataset/Rotkreuz/Rotkreuz_2472.JPG,Rotkreuz,Rotkreuz
