,indices,scores,path,label
44,6,0.47449213,../Dataset/Horw/Horw_2354.JPG,Horw
45,128,0.47559276,../Dataset/Rotkreuz/Rotkreuz_2485.JPG,Rotkreuz
46,29,0.47771725,../Dataset/Horw/Horw_2377.JPG,Horw
47,81,0.4781354,../Dataset/Horw/Horw_2437.JPG,Horw
48,2,0.47911522,../Dataset/Horw/Horw_2349.JPG,Horw
49,179,0.4806359,../Dataset/Rotkreuz/Rotkreuz_2539.JPG,Rotkreuz
50,182,0.48105332,../Dataset/Rotkreuz/Rotkreuz_2543.JPG,Rotkreuz
51,119,0.48214346,../Dataset/Rotkreuz/Rotkreuz_2474.JPG,Rotkreuz
52,132,0.48266992,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,Rotkreuz
53,148,0.4828123,../Dataset/Rotkreuz/Rotkreuz_2507.JPG,Rotkreuz
54,44,0.48303947,../Dataset/Horw/Horw_2392.JPG,Horw
55,123,0.48384836,../Dataset/Rotkreuz/Rotkreuz_2478.JPG,Rotkreuz
56,74,0.48422885,../Dataset/Horw/Horw_2430.JPG,Horw
57,104,0.48442677,../Dataset/Rotkreuz/Rotkreuz_2458.JPG,Rotkreuz
58,13,0.48513788,../Dataset/Horw/Horw_2361.JPG,Horw
59,88,0.48708034,../Dataset/Horw/Horw_2444.JPG,Horw
60,46,0.4882048,../Dataset/Horw/Horw_2394.JPG,Horw
61,34,0.48839614,../Dataset/Horw/Horw_2382.JPG,Horw
62,72,0.48870268,../Dataset/Horw/Horw_2428.JPG,Horw
63,25,0.48870647,../Dataset/Horw/Horw_2373.JPG,Horw
64,32,0.48902562,../Dataset/Horw/Horw_2380.JPG,Horw
65,130,0.49085116,../Dataset/Rotkreuz/Rotkreuz_2487.JPG,Rotkreuz
66,153,0.49089262,../Dataset/Rotkreuz/Rotkreuz_2512.JPG,Rotkreuz
67,155,0.49107805,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Rotkreuz
68,89,0.49158305,../Dataset/Horw/Horw_2445.JPG,Horw
69,103,0.49383926,../Dataset/Rotkreuz/Rotkreuz_2457.JPG,Rotkreuz
70,178,0.4948279,../Dataset/Rotkreuz/Rotkreuz_2538.JPG,Rotkreuz
71,18,0.49527782,../Dataset/Horw/Horw_2366.JPG,Horw
72,78,0.49542892,../Dataset/Horw/Horw_2434.JPG,Horw
73,174,0.49589214,../Dataset/Rotkreuz/Rotkreuz_2534.JPG,Rotkreuz
74,158,0.49642736,../Dataset/Rotkreuz/Rotkreuz_2517.JPG,Rotkreuz
75,51,0.49729192,../Dataset/Horw/Horw_2400.JPG,Horw
76,61,0.4975693,../Dataset/Horw/Horw_2414.JPG,Horw
77,40,0.49810937,../Dataset/Horw/Horw_2388.JPG,Horw
78,145,0.4982584,../Dataset/Rotkreuz/Rotkreuz_2504.JPG,Rotkreuz
79,91,0.49864542,../Dataset/Horw/Horw_2447.JPG,Horw
80,143,0.49914965,../Dataset/Rotkreuz/Rotkreuz_2502.JPG,Rotkreuz
81,176,0.49922842,../Dataset/Rotkreuz/Rotkreuz_2536.JPG,Rotkreuz
82,10,0.49936026,../Dataset/Horw/Horw_2358.JPG,Horw
83,43,0.4995006,../Dataset/Horw/Horw_2391.JPG,Horw
84,175,0.50097966,../Dataset/Rotkreuz/Rotkreuz_2535.JPG,Rotkreuz
85,163,0.50105095,../Dataset/Rotkreuz/Rotkreuz_2522.JPG,Rotkreuz
86,30,0.5012309,../Dataset/Horw/Horw_2378.JPG,Horw
87,160,0.50124145,../Dataset/Rotkreuz/Rotkreuz_2519.JPG,Rotkreuz
88,157,0.501907,../Dataset/Rotkreuz/Rotkreuz_2516.JPG,Rotkreuz
89,58,0.5019986,../Dataset/Horw/Horw_2410.JPG,Horw
90,90,0.50486344,../Dataset/Horw/Horw_2446.JPG,Horw
91,154,0.50499123,../Dataset/Rotkreuz/Rotkreuz_2513.JPG,Rotkreuz
92,181,0.50750035,../Dataset/Rotkreuz/Rotkreuz_2542.JPG,Rotkreuz
93,39,0.5076147,../Dataset/Horw/Horw_2387.JPG,Horw
94,64,0.50844026,../Dataset/Horw/Horw_2418.JPG,Horw
95,11,0.50887746,../Dataset/Horw/Horw_2359.JPG,Horw
96,48,0.5095899,../Dataset/Horw/Horw_2396.JPG,Horw
97,183,0.50972676,../Dataset/Rotkreuz/Rotkreuz_2544.JPG,Rotkreuz
98,141,0.5097312,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Rotkreuz
99,133,0.5100204,../Dataset/Rotkreuz/Rotkreuz_2490.JPG,Rotkreuz
100,146,0.5103047,../Dataset/Rotkreuz/Rotkreuz_2505.JPG,Rotkreuz
101,12,0.5123668,../Dataset/Horw/Horw_2360.JPG,Horw
102,42,0.5125458,../Dataset/Horw/Horw_2390.JPG,Horw
103,147,0.51326686,../Dataset/Rotkreuz/Rotkreuz_2506.JPG,Rotkreuz
104,45,0.514212,../Dataset/Horw/Horw_2393.JPG,Horw
105,87,0.5143974,../Dataset/Horw/Horw_2443.JPG,Horw
106,96,0.5148109,../Dataset/Horw/Horw_7789.jpg,Horw
107,23,0.51505417,../Dataset/Horw/Horw_2371.JPG,Horw
108,62,0.51710165,../Dataset/Horw/Horw_2415.JPG,Horw
109,161,0.5193215,../Dataset/Rotkreuz/Rotkreuz_2520.JPG,Rotkreuz
110,19,0.51933587,../Dataset/Horw/Horw_2367.JPG,Horw
111,14,0.5199901,../Dataset/Horw/Horw_2362.JPG,Horw
112,86,0.5200986,../Dataset/Horw/Horw_2442.JPG,Horw
113,116,0.52012,../Dataset/Rotkreuz/Rotkreuz_2471.JPG,Rotkreuz
114,166,0.52120906,../Dataset/Rotkreuz/Rotkreuz_2525.JPG,Rotkreuz
115,156,0.5221156,../Dataset/Rotkreuz/Rotkreuz_2515.JPG,Rotkreuz
116,9,0.5230042,../Dataset/Horw/Horw_2357.JPG,Horw
117,80,0.5238076,../Dataset/Horw/Horw_2436.JPG,Horw
118,63,0.5245714,../Dataset/Horw/Horw_2417.JPG,Horw
119,56,0.5247952,../Dataset/Horw/Horw_2407.JPG,Horw
120,71,0.52551556,../Dataset/Horw/Horw_2426.JPG,Horw
121,170,0.5267519,../Dataset/Rotkreuz/Rotkreuz_2529.JPG,Rotkreuz
122,84,0.5273489,../Dataset/Horw/Horw_2440.JPG,Horw
123,54,0.5291711,../Dataset/Horw/Horw_2403.JPG,Horw
124,8,0.5292024,../Dataset/Horw/Horw_2356.JPG,Horw
125,137,0.53215146,../Dataset/Rotkreuz/Rotkreuz_2496.JPG,Rotkreuz
126,20,0.5333453,../Dataset/Horw/Horw_2368.JPG,Horw
127,138,0.535871,../Dataset/Rotkreuz/Rotkreuz_2497.JPG,Rotkreuz
128,184,0.53675103,../Dataset/Rotkreuz/Rotkreuz_2545.JPG,Rotkreuz
129,180,0.53712684,../Dataset/Rotkreuz/Rotkreuz_2541.JPG,Rotkreuz
130,177,0.5394316,../Dataset/Rotkreuz/Rotkreuz_2537.JPG,Rotkreuz
131,92,0.5397289,../Dataset/Horw/Horw_2448.JPG,Horw
132,165,0.5402982,../Dataset/Rotkreuz/Rotkreuz_2524.JPG,Rotkreuz
133,76,0.5420195,../Dataset/Horw/Horw_2432.JPG,Horw
134,131,0.54210216,../Dataset/Rotkreuz/Rotkreuz_2488.JPG,Rotkreuz
135,22,0.5436876,../Dataset/Horw/Horw_2370.JPG,Horw
136,117,0.54446584,../Dataset/Rotkreuz/Rotkreuz_2472.JPG,Rotkreuz
137,31,0.545064,../Dataset/Horw/Horw_2379.JPG,Horw
138,102,0.54903287,../Dataset/Rotkreuz/Rotkreuz_2456.JPG,Rotkreuz
139,55,0.5495605,../Dataset/Horw/Horw_2406.JPG,Horw
140,82,0.5504693,../Dataset/Horw/Horw_2438.JPG,Horw
141,68,0.550624,../Dataset/Horw/Horw_2423.JPG,Horw
142,125,0.55091286,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Rotkreuz
143,24,0.5514719,../Dataset/Horw/Horw_2372.JPG,Horw
144,115,0.5517519,../Dataset/Rotkreuz/Rotkreuz_2470.JPG,Rotkreuz
145,94,0.5532287,../Dataset/Horw/Horw_2450.JPG,Horw
146,106,0.5542783,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,Rotkreuz
147,134,0.55492693,../Dataset/Rotkreuz/Rotkreuz_2491.JPG,Rotkreuz
148,77,0.5562872,../Dataset/Horw/Horw_2433.JPG,Horw
149,164,0.55747986,../Dataset/Rotkreuz/Rotkreuz_2523.JPG,Rotkreuz
150,120,0.5576189,../Dataset/Rotkreuz/Rotkreuz_2475.JPG,Rotkreuz
151,27,0.56043583,../Dataset/Horw/Horw_2375.JPG,Horw
152,3,0.5604407,../Dataset/Horw/Horw_2351.JPG,Horw
153,109,0.5609611,../Dataset/Rotkreuz/Rotkreuz_2464.JPG,Rotkreuz
154,159,0.561598,../Dataset/Rotkreuz/Rotkreuz_2518.JPG,Rotkreuz
155,108,0.56460357,../Dataset/Rotkreuz/Rotkreuz_2462.JPG,Rotkreuz
156,100,0.5650755,../Dataset/Rotkreuz/Rotkreuz_2454.JPG,Rotkreuz
157,171,0.56597936,../Dataset/Rotkreuz/Rotkreuz_2530.JPG,Rotkreuz
158,173,0.5662927,../Dataset/Rotkreuz/Rotkreuz_2533.JPG,Rotkreuz
159,47,0.5665948,../Dataset/Horw/Horw_2395.JPG,Horw
160,95,0.5669773,../Dataset/Horw/Horw_2451.JPG,Horw
161,114,0.56947494,../Dataset/Rotkreuz/Rotkreuz_2469.JPG,Rotkreuz
162,126,0.57367086,../Dataset/Rotkreuz/Rotkreuz_2481.JPG,Rotkreuz
163,113,0.5739833,../Dataset/Rotkreuz/Rotkreuz_2468.JPG,Rotkreuz
164,99,0.5742997,../Dataset/Rotkreuz/Rotkreuz_2452.JPG,Rotkreuz
165,26,0.5744099,../Dataset/Horw/Horw_2374.JPG,Horw
166,136,0.58119065,../Dataset/Rotkreuz/Rotkreuz_2495.JPG,Rotkreuz
167,187,0.5812589,../Dataset/Rotkreuz/Rotkreuz_2548.JPG,Rotkreuz
168,101,0.58845055,../Dataset/Rotkreuz/Rotkreuz_2455.JPG,Rotkreuz
169,135,0.5892784,../Dataset/Rotkreuz/Rotkreuz_2492.JPG,Rotkreuz
170,127,0.5896252,../Dataset/Rotkreuz/Rotkreuz_2484.JPG,Rotkreuz
171,139,0.5896347,../Dataset/Rotkreuz/Rotkreuz_2498.JPG,Rotkreuz
172,111,0.5902136,../Dataset/Rotkreuz/Rotkreuz_2466.JPG,Rotkreuz
173,188,0.5935311,../Dataset/Rotkreuz/Rotkreuz_2549.JPG,Rotkreuz
174,28,0.59432566,../Dataset/Horw/Horw_2376.JPG,Horw
175,105,0.6026459,../Dataset/Rotkreuz/Rotkreuz_2459.JPG,Rotkreuz
176,118,0.60384965,../Dataset/Rotkreuz/Rotkreuz_2473.JPG,Rotkreuz
177,172,0.6046099,../Dataset/Rotkreuz/Rotkreuz_2532.JPG,Rotkreuz
178,112,0.61733466,../Dataset/Rotkreuz/Rotkreuz_2467.JPG,Rotkreuz
179,70,0.6246725,../Dataset/Horw/Horw_2425.JPG,Horw
180,107,0.6261426,../Dataset/Rotkreuz/Rotkreuz_2461.JPG,Rotkreuz
181,69,0.65971386,../Dataset/Horw/Horw_2424.JPG,Horw
182,4,0.661367,../Dataset/Horw/Horw_2352.JPG,Horw
183,122,0.6761493,../Dataset/Rotkreuz/Rotkreuz_2477.JPG,Rotkreuz
184,38,0.68084526,../Dataset/Horw/Horw_2386.JPG,Horw
185,121,0.6960723,../Dataset/Rotkreuz/Rotkreuz_2476.JPG,Rotkreuz
186,37,0.711251,../Dataset/Horw/Horw_2385.JPG,Horw
187,67,0.766059,../Dataset/Horw/Horw_2422.JPG,Horw
188,65,0.77170885,../Dataset/Horw/Horw_2419.JPG,Horw
189,0,0.99376374,../Dataset/Horw/Horw_0517.jpg,Horw
190,97,0.9944315,../Dataset/Horw/.ipynb_checkpoints/Horw_0517-checkpoint.jpg,Horw
